index,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,NMF_11,NMF_12
SNAP47,0.0,0.0417236,0.37692758,0.1432282,0.02161695,0.0,0.07098359,0.05235342,0.106743924,0.10947995,0.032735664,0.12265028,0.0
C1orf35,0.0,0.10001143,0.19852039,0.19762385,0.06535662,0.0,0.17655575,0.24722122,0.41563976,0.06902356,0.051889516,0.0,0.0
OBSCN,0.0,0.0,0.23677482,0.02093811,0.038905818,0.037909847,0.058806226,0.061222374,0.0,0.0,0.0,0.0,0.0
RNF187,0.1256663,0.14416261,0.15798323,0.0,0.19959274,0.4063002,0.15758681,0.26508862,0.26366103,0.19820677,0.20535062,0.08038098,0.009790471
URB2,0.011278087,0.0073775398,0.16555712,0.0,0.053827498,0.0,0.030563943,0.017693812,0.0022200448,0.0,0.0,0.0,0.0
C1orf198,0.0,0.0,0.0,0.0,0.0,0.17213102,0.0,0.036642585,0.0,0.0,0.0,0.0,0.2844428
GNPAT,0.24256495,0.13254738,0.1898686,0.0,0.16511917,0.14573221,0.0,0.013798238,0.0,0.16731372,0.108969845,0.26134905,0.0
SPRTN,0.01966348,0.0,0.03512912,0.06730329,0.045527246,0.011524855,0.19541132,0.23397818,0.39331773,0.09568809,0.06426166,0.0,0.0
RP5-827C21.4,0.33089322,0.0,0.20107402,0.094762646,0.034159604,0.0,0.0020837642,0.0,0.046802215,0.0,0.09787145,0.0,0.0
COA6,0.5549961,0.10300953,0.11558512,0.1372656,0.0,0.064323686,0.040460043,0.045546673,0.14808074,0.10283751,0.17004955,0.044077367,0.0
RP4-781K5.2,0.0,0.0516365,0.0,0.0017137356,0.0,0.0,0.019066704,0.0,0.0,0.0,0.04306185,0.0,0.12105143
FH,0.0,0.060880024,0.049231622,0.12294029,0.1587291,0.38615376,0.3115483,0.0,0.11702806,0.11612982,0.063035056,0.11159303,0.0
SDCCAG8,0.0148982,0.02545694,0.11440071,0.27395776,0.014908888,0.3852265,0.056829844,0.09289438,0.14080481,0.0,0.13864061,0.20755409,0.0006832227
ACP1,0.0037510323,0.014693383,0.32253543,0.21135409,0.15439567,0.30380324,0.10897783,0.3645965,0.33904964,0.1659488,0.16248035,0.3649316,0.14233156
TMEM18,0.13861337,0.0,0.049505863,0.0,0.13135347,0.036497734,0.1641618,0.13030304,0.2035773,0.17630926,0.08538754,0.4112919,0.0
TSSC1,0.023950059,0.07868243,0.36441404,0.062522985,0.3458852,0.11645936,0.024243347,0.08838671,0.074732244,0.2640685,0.094679914,0.0,0.0
TRAPPC12-AS1,0.021632789,0.09803387,0.04808586,0.071708865,0.0,0.06472315,0.028323373,0.0,0.0,0.0,0.0,0.0,0.0
ID2,0.017912542,0.13398704,0.24710909,0.0,0.0,0.51124895,0.17433393,0.84417975,0.10331155,0.5469641,0.45023304,0.008430211,0.0
KLF11,0.32989457,0.042226695,0.0,0.08698137,0.0,0.0,0.46352163,0.0,0.0,0.0,0.03168125,0.0,0.03271062
ODC1,0.0,0.029581519,0.10491561,0.2605001,0.5659556,0.0,0.1226925,0.11704543,0.32598308,0.009112742,0.0,0.25823978,0.74650186
LPIN1,0.047809634,0.07938508,0.286512,0.0,0.25790963,0.0752636,0.0,0.1252597,0.39350647,0.21260953,0.0,0.0,0.0
DDX1,0.005370762,0.12699984,0.30176416,0.21830681,0.061351314,0.024534935,0.10228451,0.18282145,0.18099059,0.0,0.03505347,0.25882086,0.0
RDH14,0.0,0.048826724,0.14523742,0.06580674,0.05886921,0.7752712,0.0,0.071276575,0.13904984,0.045099884,0.038972598,0.34191212,0.014649676
ITSN2,0.0,0.027527044,0.44002232,0.36711055,0.35258678,0.0,0.17144838,0.060682844,0.0,0.45509177,0.0722659,0.0,0.0
DNAJC27,0.0,0.0,0.0,0.04891093,0.112747625,0.0,0.0,0.0,0.0,0.001502914,0.0,0.0648263,0.0014798451
DNMT3A,0.0,0.13273251,0.12455124,0.0,0.0,0.07073277,0.0072459653,0.075136594,0.19273093,0.0,0.0,0.22538581,0.00096644374
ASXL2,0.08811493,0.019467223,0.11077574,0.047909845,0.022999357,0.44441912,0.118427,0.0,0.040110204,0.0,0.058427244,0.0,0.042227577
KIF3C,0.03375771,0.010799031,0.0,0.0,0.0038984846,0.054252762,0.05345335,0.07851235,0.0,0.0,0.007820753,0.0,0.0
MPV17,0.0,0.0833456,0.23380877,0.052059356,0.21466108,0.0,0.12879026,0.16595754,0.03719419,0.35722277,0.28941646,0.0,0.0
SNX17,0.043031108,0.10285954,0.19518098,0.3140857,0.27904359,0.028788501,0.32498798,0.37905276,0.42732817,0.3073005,0.23666437,0.0,0.045252025
FOSL2,0.054415822,0.14971901,0.0,0.0,0.0,0.0,0.26155892,0.24419966,0.029137542,0.1816734,0.2187735,0.062396795,0.0
DPY30,0.08212116,0.0,0.22493954,0.14485022,0.25629288,0.2964174,0.20377491,0.21097206,0.3482236,0.31215,0.0383789,0.17211844,0.0
FAM98A,0.0,0.015021596,0.0,0.12067459,0.060914546,0.01922815,0.043489903,0.06826148,0.24088971,0.050731577,0.034968156,0.0013152972,0.0
CDC42EP3,0.087267146,0.0035599377,0.03557497,0.0,0.06857348,0.16965555,0.17465931,0.17435849,0.3606937,0.64518857,0.26728892,0.0,0.0029154923
LINC00211,0.0,0.0,0.021875532,0.0,0.0,0.0066785286,0.01438286,0.0,0.0006573743,0.00675574,0.10204783,0.0032477311,0.0
PIGF,0.2033469,0.0921125,0.0,0.0,0.0,0.0,0.07125824,0.0,0.0,0.0,0.082716085,0.6628735,0.0
FBXO11,0.1542119,0.0,0.13850524,0.015758255,0.2160718,0.0,0.0,0.0,0.029912733,0.15441094,0.10594155,0.12134893,0.0
EML6,0.0,0.0,0.013713508,0.019658096,0.2265835,0.037534546,0.0,0.0,0.0,0.0,0.0009154833,0.0,0.1283445
MTIF2,0.0,0.14705466,0.0,0.13315964,0.0,0.036305405,0.080852844,0.015842346,0.10704801,0.025830973,0.054900628,0.34229076,0.0
CCT4,0.012012938,0.14251688,0.5593742,0.2263377,0.25555623,0.37932277,0.11861903,0.12333128,0.2936159,0.17707269,0.049845852,0.12308649,0.0
PELI1,0.31327453,0.010008734,0.10011978,0.18826856,0.056995206,0.041539244,0.04552713,0.0,0.07469581,0.0,0.16235878,0.11163054,0.0
LGALSL,0.012848679,0.0,0.0,0.0,0.08004742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4932905
CEP68,0.120579384,0.0,0.5081925,0.15261425,0.0052989153,0.0,0.05747139,0.031326722,0.0,0.0,0.0,0.0,0.0
ACTR2,0.020319518,0.17930816,0.24551071,0.27357084,0.23812792,0.17010324,0.3761938,0.20604262,0.26478645,0.17984961,0.2384402,0.06730347,0.0
NFU1,0.007520902,0.070919305,0.031325184,0.2443388,0.078125685,0.38875645,0.183036,0.27440622,0.0817366,0.24478768,0.024000252,0.23328283,0.0
SNRNP27,0.0,0.18929145,0.0,0.18190329,0.0,0.049231604,0.10696456,0.054811746,0.44160303,0.044987254,0.07084307,0.2845508,0.0
MPHOSPH10,0.0,0.08855247,0.62856555,0.1748112,0.052509163,0.017878631,0.1113609,0.076323345,0.07771054,0.2650146,0.0661239,0.0,0.0
CCT7,0.07050162,0.07136286,0.25530696,0.18231973,0.029773422,0.2441615,0.26052928,0.25860986,0.3632081,0.0860654,0.0,0.46714613,0.039905705
STAMBP,0.3939624,0.068553895,0.0,0.0,0.16312431,0.18746766,0.0,0.09209345,0.11467359,0.0,0.021504972,0.16910419,0.0
BOLA3,0.0,0.026517788,0.3889612,0.009158324,0.0,0.28035045,0.0,0.15963702,0.2675446,0.19433779,0.0,0.0,0.025695467
PCGF1,0.0,0.07666003,0.13062781,0.0,0.07361769,0.10430729,0.34260535,0.2101548,0.17426872,0.06752208,0.047678962,0.0,0.0
MRPL19,0.16844323,0.0,0.16147704,0.0,0.23614942,0.38121572,0.25801992,0.10193964,0.10689594,0.140755,0.0,0.12923019,0.0
TRABD2A,0.0037153529,0.0,0.8770703,0.0,0.0,0.07321541,0.0,0.0,0.49409783,0.0,0.0,0.0,0.0
TGOLN2,0.0838872,0.098304,0.29486984,0.1888428,0.17712466,0.0,0.18083447,0.27467507,0.28708014,0.033123184,0.3044595,0.25220022,0.006548551
MAT2A,0.0,0.18723556,0.07610741,0.10388082,0.134558,0.10229764,0.12302251,0.09143669,0.26420236,0.0,0.22649573,0.21657453,0.0
VAMP8,0.06912867,0.09804695,0.23976289,0.17404921,0.016267423,0.1640407,0.13746397,0.3545861,0.39135814,0.18884881,0.64723957,0.19507699,0.024895081
VAMP5,0.12031938,0.0,0.104064554,0.02045642,0.118938796,0.013929669,0.4957476,0.22057645,0.39203542,0.29660785,0.47032595,0.103683434,0.0
GNLY,0.0,0.023469023,0.0,0.0,0.0,0.6764565,0.0,2.3711283,0.0,0.13001692,0.03370047,0.0,0.0029522027
RMND5A,0.027315216,0.12484677,0.0,0.037953045,0.060870938,0.5909027,0.039413802,0.0,0.11474925,0.016736146,0.07764864,0.03158243,0.033909533
MAL,0.0,0.0,0.9849947,0.0,0.0,0.0,0.0,0.0,0.747433,0.0,0.0,0.0,0.0
ZAP70,0.055487517,0.0,0.2903187,0.0,0.0,0.20909937,0.0,0.8181048,0.50273025,0.5085136,0.0,0.0,0.0025256446
EIF5B,0.0,0.027404103,0.26611334,0.18668097,0.16119646,0.35354698,0.10364485,0.04482278,0.27493018,0.2127416,0.12294477,0.36854386,0.0
TGFBRAP1,0.079613894,0.053162266,0.031244386,0.0,0.07634901,0.0,0.0038477392,0.023146372,0.0,0.21012495,0.0009470376,0.09180536,0.0
TMEM87B,0.21608686,0.0,0.0,0.15496893,0.063214146,0.0,0.0,0.07866621,0.0,0.0056427885,0.0,0.27301908,0.032360993
IL1B,0.0,0.5244101,0.0,0.0018625888,0.0,0.0,0.10913343,0.0,0.0,0.0061913123,0.86515296,0.0,0.0971518
RABL2A,0.0,0.019062554,0.0,0.14802189,0.04199592,0.30209377,0.0,0.0,0.01907575,0.0,0.0,0.21924998,0.060727768
RP11-141B14.1,0.0,0.01888831,0.0,0.0,0.0,0.19429117,0.0,0.0,0.0,0.004188515,0.0,0.0,0.0
C2orf76,0.0042714393,0.0,0.0,0.008147674,0.0,0.0,0.035799097,0.25178635,0.34918338,0.009961609,0.094218954,0.0,0.0
TMEM177,0.011965787,0.0,0.0,0.0,0.10145539,0.34763548,0.0,0.0,0.026130732,0.12870419,0.0,0.0,0.0
CCDC115,0.099497214,0.038543075,0.33151004,0.2591915,0.1206648,0.10751032,0.32559925,0.33036432,0.20939793,0.1998193,0.058868177,0.17488323,0.0
PLEKHB2,0.10032376,0.21583046,0.011541619,0.0,0.25778896,0.17857641,0.23348595,0.07773531,0.2007196,0.083267145,0.10697351,0.117147714,0.0
ZRANB3,0.0047485637,0.03008597,0.09450156,0.19134289,0.0,0.0,0.063694514,0.038891602,0.022684928,0.0,0.0,0.0,0.0003977566
R3HDM1,0.0,0.07438052,0.0,0.0,0.03450443,0.3423252,0.017130753,0.039579023,0.30923647,0.12320308,0.022990115,0.06916995,0.0
UBXN4,0.17296411,0.06340149,0.21847859,0.14542884,0.32141888,0.3107546,0.1065519,0.17324251,0.24289866,0.14533924,0.16497213,0.3367841,0.0
ACVR2A,0.028060783,0.0035711916,0.01170561,0.0,0.0043065776,0.0,0.1078224,0.0,0.058356456,0.0,0.010106434,0.0,0.0012551966
MMADHC,0.2019835,0.076131925,0.3729646,0.17800094,0.25462425,0.019933024,0.086802624,0.1378979,0.12860832,0.51349485,0.10335313,0.0,0.0
PSMD14,0.005111047,0.049307384,0.0,0.14860249,0.0,0.18064037,0.12041184,0.19278884,0.5145575,0.13199681,0.05937395,0.43298122,0.0
GCA,0.26619214,0.05199014,0.04026856,0.27711165,0.118226245,0.0,0.26230842,0.0,0.04798047,0.0,0.73118293,0.058041323,0.014994906
FASTKD1,0.30237678,0.070150875,0.0,0.0,0.14693083,0.0,0.0,0.013175105,0.0,0.15153678,0.0,0.0,0.0
PPIG,0.12646237,0.0,0.40474948,0.2994826,0.07497038,0.37935212,0.10544577,0.0846507,0.24044399,0.14734115,0.12477808,0.16611929,0.0073639154
METTL8,0.013724425,0.0,0.0,0.100009225,0.26703447,0.41584244,0.0,0.0,0.12080095,0.0,0.0,0.13095883,0.0
SLC25A12,0.0,0.021436313,0.19194192,0.0,0.0,0.0,0.07550722,0.118461095,0.0,0.28121763,0.0,0.017637253,0.0
MLTK,0.0,0.23700705,0.0,0.0,0.0,0.15817764,0.30373123,0.0,0.0,0.0,0.15747644,0.0,0.011725276
OLA1,0.0,0.09893334,0.2582806,0.04524861,0.26616085,0.7177567,0.13536541,0.08799195,0.039679512,0.0,0.15019853,0.41980597,0.0
NFE2L2,0.0,0.15162368,0.34756947,0.08906898,0.13326904,0.0,0.12219445,0.019222358,0.029157532,0.14018223,0.14471866,0.28678948,0.0051512476
TTC30A,0.0,0.0,0.0,0.0,0.0,0.04778389,0.026839161,0.031631038,0.026966881,0.009561128,0.0,0.0,0.1372194
PLEKHA3,0.013466931,0.04454819,0.12080512,0.087913334,0.22413635,0.017353857,0.059255082,0.1812018,0.39269128,0.16686182,0.06166868,0.0,0.011694905
TTN-AS1,0.08824522,0.003816473,0.033588335,0.0015780426,0.0,0.0494894,0.059995797,0.0,0.021120414,0.0,0.060254626,0.19879706,0.0
DNAJC10,0.004878052,0.094106026,0.07483502,0.30577788,0.10350853,0.0,0.0,0.1789279,0.17867805,0.046731014,0.08695786,0.1314444,0.0
ZC3H15,0.048206758,0.10433217,0.18404971,0.10859088,0.16118495,0.26428667,0.17826301,0.12899876,0.37859038,0.31606662,0.12696053,0.30948058,0.0
SLC40A1,0.21382329,0.03285429,0.31930444,0.0,0.0,0.0,0.0,0.0,0.20725343,0.0,0.0044753314,0.0,0.6716897
ANKAR,0.031650927,0.0,0.09356381,0.22537197,0.0,0.011872765,0.0,0.0009082175,0.09608622,0.021548672,0.0,0.0,0.07164844
C2orf88,0.0,0.0,0.0,0.0,0.010862629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98468894
NABP1,0.088380165,0.028158922,0.0,0.0,0.027824631,0.35113823,0.248289,0.0,0.23939559,0.008048265,0.10098304,0.17841277,0.0
SDPR,0.0,0.025182301,0.0,0.0,0.0,0.0,0.034011085,0.045345604,0.0,0.0,0.0,0.0,1.8139958
SF3B1,0.120460235,0.13177437,0.27010593,0.20701024,0.047600403,0.22753829,0.07768497,0.16953202,0.37263656,0.24795035,0.026238473,0.1830013,0.0
PLCL1,0.032904424,0.0,0.014031679,0.0,0.0,0.15637961,0.029017963,0.0,0.003627724,0.0,0.0,0.0064501315,0.0
TYW5,0.40707278,0.0,0.0,0.0,0.24209467,0.0,0.050814915,0.15157674,0.0,0.0,0.0,0.0,0.0
ORC2,0.0,0.05955861,0.0,0.045479797,0.0,0.16714458,0.0,0.0,0.13088827,0.0,0.031139338,0.34523767,0.0
NOP58,0.0,0.070020944,0.40046528,0.09771426,0.24164125,0.07689536,0.030653711,0.16982833,0.3750362,0.11307565,0.038728822,0.2072424,0.0
BMPR2,0.0011715229,0.17790075,0.0,0.03220939,0.0,0.36983854,0.0,0.0025564772,0.09491975,0.0,0.06890454,0.0,0.0
ICOS,0.0,0.030494303,0.0,0.0,0.0,0.0,0.0,0.0,1.1195637,0.0,0.0,0.0,0.0
NDUFS1,0.0,0.07321797,0.21652326,0.0,0.05446896,0.0015003723,0.07221114,0.1966178,0.01898757,0.0,0.0776469,0.28984028,0.04190701
METTL21A,0.0,0.0,0.27175128,0.24581343,0.47235063,0.02229999,0.27474234,0.15988198,0.24520998,0.0,0.052427385,0.0,0.0
IDH1,0.0,0.09456535,0.0,0.08849428,0.33815274,0.2525992,0.086849794,0.0,0.04597293,0.0,0.1982547,0.0,0.009437445
TNS1,0.11813661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013317398,0.0,0.30731207
CXCR1,0.0,0.0,0.0,0.016582953,0.02377211,0.0,0.0,0.20179708,0.0,0.018234696,0.01785166,0.030985542,0.00023584701
RNF25,0.047270715,0.0514396,0.0,0.07052443,0.0,0.008372226,0.18351693,0.03404373,0.37245446,0.0,0.05596571,0.0,0.0
CYP27A1,0.0,0.0,0.0,0.0,0.0,0.08483859,0.0,0.03206919,0.0,0.0,0.5157011,0.0,0.0
GMPPA,0.0,0.0,0.17623663,0.07616544,0.08509103,0.0,0.20187928,0.17305098,0.14142843,0.05052355,0.12648776,0.006368708,0.13762625
STK11IP,0.0,0.3007314,0.0,0.0,0.042633224,0.058224674,0.32410944,0.038530212,0.098534025,0.059307296,0.0,0.0,0.0
SERPINE2,0.02255458,0.0,0.019267067,0.0,0.0,0.098958865,0.0,0.0,0.0,0.0,0.0,0.17686561,0.45642102
DOCK10,0.3707792,0.18226631,0.42116788,0.0,0.19831762,0.0,0.0,0.031708173,0.013706947,0.17838742,0.0,0.0,0.07238195
MFF,0.11217163,0.018351126,0.2402392,0.21138285,0.3707313,0.26662925,0.10184797,0.12978137,0.24925062,0.09510151,0.15237373,0.12731352,0.07011058
TRIP12,0.0,0.06924569,0.0,0.041962236,0.0,0.0,0.102073886,0.05872527,0.22709645,0.026015226,0.004518374,0.3536386,0.029550515
ATG16L1,0.049059,0.0,0.22180016,0.018179797,0.2789973,0.03762846,0.0,0.0,0.0,0.1878117,0.039079845,0.0,0.0
RAMP1,0.0,0.0,0.0,0.0,0.0,0.21793503,0.0,1.3100708,0.0,0.0,0.0,0.0,0.0
NDUFA10,0.07914049,0.091468304,0.4432108,0.21033524,0.21485656,0.11727035,0.14076258,0.089983925,0.0,0.25013128,0.24998255,0.22006391,0.0
GPR35,0.0,0.23329273,0.0,0.0,0.0,0.0,0.29127336,0.0,0.0,0.037196793,0.18626763,0.0,0.0
MTERFD2,0.18547626,0.058167346,0.5154529,0.1276223,0.26421952,0.111546345,0.0,0.10219212,0.15732177,0.104723506,0.04932072,0.0,0.00086632447
PASK,0.0084536765,0.0,0.6750608,0.0,0.0,0.0,0.0,0.0,0.5513236,0.0,0.0,0.0,0.04665656
HDLBP,0.14452623,0.114546426,0.0,0.0,0.18764421,0.26587138,0.3538133,0.013143031,0.0,0.0,0.15366422,0.2579832,0.0
DTYMK,0.12067914,0.0,0.0,0.08255843,0.10375913,0.079106085,0.26826534,0.042802162,0.0,0.12762603,0.07328895,0.6422213,0.0
ING5,0.0,0.024130234,0.0,0.032286152,0.0,0.114666626,0.0,0.0,0.33414078,0.017719373,0.045965295,0.28514084,0.0039911317
PDCD1,0.04692992,0.0,0.0,0.0016274115,0.0,0.0,0.0,0.0,0.20836166,0.3670171,0.0,0.0,0.0
THUMPD3,0.0047831307,0.13883774,0.0812504,0.0,0.19877964,0.0,0.1516416,0.10472553,0.14792605,0.31324634,0.07946225,0.0,0.0
SETD5,0.0,0.07859217,0.12848105,0.060668793,0.19285443,0.06439594,0.0,0.12572113,0.14971419,0.09134019,0.14150234,0.40125138,0.0
ARPC4,0.11441587,0.07836134,0.26464745,0.15173256,0.16339251,0.0,0.295879,0.6058405,0.4041332,0.359233,0.2795992,0.076410756,0.07105942
RPUSD3,0.0,0.19613542,0.15453812,0.051944587,0.086358234,0.2613717,0.15628177,0.2643988,0.23783997,0.09709582,0.0605237,0.0,0.034931142
JAGN1,0.114311025,0.055999976,0.32560328,0.14878722,0.033336528,0.0,0.1251779,0.41288188,0.31193516,0.21767737,0.25211623,0.0,0.0024679005
ATG7,0.0,0.047998484,0.0,0.09940369,0.0,0.0,0.11873051,0.0,0.10890949,0.20799129,0.18868214,0.0,0.0
TMEM40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3885038
SLC6A6,0.0,0.08188023,0.10145692,0.0,0.05040003,0.0,0.3791064,0.15562493,0.2303551,0.0143142445,0.04563378,0.0,0.017361466
CCDC174,0.09225911,0.0,0.40850598,0.21520354,0.19902533,0.0,0.041138172,0.24305594,0.14115699,0.15017493,0.025776442,0.013798736,0.0
UBE2E1,0.19234152,0.1103918,0.029965643,0.23468266,0.17594929,0.023186427,0.1919045,0.11723677,0.6026265,0.094835445,0.16582932,0.0,0.0
TOP2B,0.0,0.18455933,0.2957323,0.0,0.17583132,0.27182236,0.075346164,0.09882048,0.0,0.13082762,0.042452507,0.037775114,0.0
SLC4A7,0.0,8.9544366e-05,0.5225469,0.12429478,0.0,0.0,0.0,0.07202312,0.0,0.117501825,0.0,0.015038926,0.0
CMTM7,0.12778655,0.02036814,0.2593182,0.01534459,0.2618438,0.41561663,0.22247861,0.0,0.23965375,0.1486085,0.27503914,0.3752645,0.0
GLB1,0.013738663,0.15956798,0.0,0.089542225,0.0568507,0.0,0.35381395,0.02894184,0.22414552,0.0663924,0.1401524,0.23956765,0.0
CRTAP,0.006246606,0.18290031,0.0,0.06799614,0.073541634,0.45655218,0.06787731,0.0,0.12581813,0.037793867,0.56504124,0.0,0.01148821
CSRNP1,0.025313463,0.104061514,0.2073265,0.11675485,0.038598794,0.25703657,0.22265862,0.030753324,0.42106098,0.077219084,0.25087935,0.0,0.0
EIF1B,0.08312933,0.08364173,0.27858585,0.46250302,0.08506688,0.1371704,0.28020066,0.033349756,0.22860673,0.17797963,0.20219369,0.24476083,0.03443193
ENTPD3-AS1,0.0,0.0,0.1427569,0.0,0.0,0.0,0.046434786,0.0,0.07386496,0.0,0.0,0.48737332,0.0
CTNNB1,0.0,0.094963215,0.2874711,0.0899244,0.15812421,0.022267135,0.073430054,0.08242849,0.34291464,0.08285076,0.23012653,0.0,0.0
VIPR1,0.035304774,0.04861027,0.0,0.045032218,0.0,0.0,0.05998327,0.0,0.34625766,0.0,0.124804884,0.0,0.0
NKTR,0.10079707,0.016783087,0.0062346086,0.16786878,0.07244384,0.59894496,0.15254994,0.12100004,0.32715437,0.0,0.0,0.51013905,0.0019954524
ABHD5,0.0,0.0,0.0,0.04261813,0.0,0.0,0.2975253,0.03576929,0.2627669,0.0,0.18312506,0.06930332,0.0
ELP6,0.06936838,0.100073695,0.102283925,0.09030092,0.1861579,0.050740264,0.088590644,0.14179367,0.0,0.13554984,0.0,0.5134572,0.0
NME6,0.14665255,0.07149881,0.0,0.07002263,0.0,0.0,0.04677253,0.055749968,0.0,0.0,0.0,0.6405612,0.0
TREX1,0.76744926,0.01812124,0.0,0.15704326,0.10509273,0.07659448,0.25402236,0.0,0.0,0.0738757,0.36482394,0.0,0.0
UQCRC1,0.15504202,0.040678162,0.0,0.08242204,0.0,0.05550812,0.3983741,0.18963517,0.20609908,0.18942317,0.4345242,0.39593524,0.0
ARIH2OS,0.21173605,0.0,0.27540925,0.02785507,0.1826594,0.0,0.071273305,0.137928,0.0,0.103239246,0.014162317,0.0,0.0
QRICH1,0.10757194,0.07708117,0.120826304,0.073070526,0.11268587,0.0,0.09893254,0.048853364,0.15449242,0.013917187,0.05248441,0.2637637,0.019079616
USP19,0.0,0.099803545,0.18235295,0.010055436,0.0,0.0,0.130343,0.12972175,0.0,0.30362025,0.01705889,0.010452414,0.0
GPX1,0.0,0.20103696,0.09558,0.1198166,0.2515015,0.06475518,0.0,0.0,0.1412309,0.0105857635,1.3197774,0.066609405,0.6019432
TCTA,0.06939478,0.1302393,0.026079196,0.05749548,0.01448297,0.0,0.19240052,0.23924337,0.35393304,0.0,0.0,0.0,0.14707418
IP6K1,0.00076195295,0.0013930154,0.27209297,0.19484925,0.03580458,0.08607221,0.11913706,0.008058157,0.1586451,0.14039063,0.06830061,0.0,0.056881264
FAM212A,0.0,0.0,0.0,0.11154271,0.7423614,0.0,0.035544995,0.0,0.0,0.0,0.0,0.0,0.30530718
RBM5,0.0,0.014934858,0.02296086,0.20230858,0.0,0.5209927,0.13995247,0.0,0.08085449,0.15667646,0.032260165,0.37810948,0.0
GNAI2,0.037266906,0.047161363,0.1402327,0.03619021,0.22441156,0.26859576,0.45085257,0.18788648,0.17422017,0.16361433,0.6554496,0.052713927,0.011683567
NPRL2,0.0,0.07974622,0.06293887,0.08382337,0.0,0.124890395,0.15953851,0.33998677,0.34148866,0.2688064,0.0,0.029694524,0.0
C3orf18,0.0,0.0,0.0751091,0.061299242,0.05730252,0.0,0.0,0.10208741,0.025941912,0.0,0.0,0.0,0.0
HEMK1,0.28717148,0.0,0.035353027,0.16444753,0.025636563,0.0,0.0,0.1308903,0.05195387,0.036474783,0.030137675,0.0,0.0
CISH,0.074484974,0.030129196,0.5387309,0.0,0.0,0.2682243,0.0,0.0,0.3741168,0.18477541,0.0,0.0,0.0
GLYCTK,0.0,0.0,0.0,0.0,0.0,0.0,0.12771505,0.17867808,0.0,0.14464265,0.08641291,0.37643838,0.0
PBRM1,0.013035615,0.161375,0.19837162,0.045384996,0.12374036,0.09072357,0.17692055,0.09924334,0.11747811,0.1698592,0.05211083,0.015271538,0.0
PRKCD,0.029474089,0.26737648,0.0,0.03707597,0.19188249,0.0,0.37024388,0.08049735,0.0,0.06334865,0.34485415,0.077536196,0.182901
CCDC66,0.0,0.15685579,0.52555615,0.109021395,0.041187957,0.0,0.0,0.0,0.26973647,0.010464982,0.0,0.0,0.0
ARF4,0.11322829,0.055668753,0.27945977,0.13953161,0.08907246,0.20391916,0.13756564,0.1288766,0.43137652,0.23658647,0.15441675,0.013814619,0.08213363
DENND6A,0.0,0.01273053,0.06278006,0.0,0.0,0.0,0.07129165,0.153015,0.11761965,0.0,0.07081603,0.23610774,0.0
DNASE1L3,0.0,0.26379988,0.0,0.002831746,0.09240528,0.0066268137,0.0,0.06293391,0.0,0.0,0.0,0.059724804,0.018139567
THOC7,0.108854815,0.16375254,0.4090875,0.058377996,0.22029063,0.019686451,0.08505811,0.142343,0.33223704,0.18895474,0.08768573,0.30157045,0.0
SUCLG2,0.17757241,0.0,0.28084952,0.035718154,0.10436365,0.3382255,0.17996834,0.08204765,0.4170974,0.0,0.023803577,0.26647407,0.0
EOGT,0.0,0.0,0.036994547,0.0,0.029923046,0.0,0.0,0.015177136,0.0,0.07335012,0.0057345144,0.2265556,0.08080655
ARL6IP5,0.114929326,0.0,0.3741803,0.10469919,0.21630594,0.12439219,0.2217818,0.39458165,0.5999611,0.39984855,0.10919353,0.1484429,0.14472014
PROK2,0.0,3.583211e-05,0.0,0.0,0.0,0.0,0.0,0.0036156196,0.0,0.07388076,0.11202969,0.034286447,0.0010007715
C3orf38,0.0,0.039287947,0.0,0.0,0.2884848,0.10912871,0.11031701,0.07196941,0.20389107,0.13079041,0.0,0.4499689,0.08965352
MINA,0.0,0.0,0.33871648,0.0,0.06188641,0.0,0.025713298,0.0,0.0,0.0,0.042672325,0.5988936,0.0
TBC1D23,0.023295457,0.003948431,0.10899285,0.097615585,0.09713576,0.0,0.07499428,0.051649917,0.22937012,0.0,0.10179954,0.01673534,0.0063022054
NIT2,0.14813115,0.08927254,0.147124,0.21327692,0.0,0.0,0.050840013,0.10040382,0.24733205,0.045486208,0.05224319,0.3750731,0.0
BBX,0.22198609,0.027258068,0.50102735,0.3209804,0.3904452,0.1512035,0.091768496,0.20348646,0.17470923,0.043993182,0.06329088,0.0,0.0
CD47,0.16171147,0.061073534,0.18970118,0.22409585,0.29877895,0.20097834,0.25269762,0.42460683,0.560119,0.32105818,0.015760526,0.046664868,0.082511656
CD96,0.07675092,0.0,0.35351127,0.0,0.0,0.44956896,0.0,0.1314526,0.46746206,0.15662922,0.0,0.21799593,0.0
TIGIT,0.03763514,0.0,0.08023369,0.0,0.0,0.0,0.0,0.5019753,0.10612791,1.1717378,0.0,0.0,0.0
B4GALT4,0.31098092,0.14305441,0.24135382,0.018522652,0.11265521,0.0,0.0,0.32173052,0.0,0.0,0.0,0.0,0.017416574
